duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,classification
235878,5,4,365,1622,52,52,149,1390,73.0,405.5,42.62335041,657.0342457,235878,122673,2,63,118753,120276,58969.5,40891.0,67100.83937999999,68758.80328,1,1,0,0,100,80,21.19739866,16.95791892,38.15531758,8423.846226,52,1390,220.7777778,439.8906903,2,106273,29484.75,47506.4274,1,2,0,2,8,0,0,0,4.443835616,220.7777778,73.0,100,0,0,0,431694.0,405,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,926720,3,5,32,1
36001,3,1,164,60,52,60,60,60,54.66666667,60.0,4.564354646,0.0,36001,0,2,-1,35999,-1,18000.5,0.0,25453.72278,0.0,0,0,0,0,60,20,83.33101858,27.77700619,111.1080248,6222.049388,52,60,56.0,4.582575695,2,33943,12000.33333,19030.63829,1,2,0,0,3,0,0,0,0.365853659,56.0,54.66666667,60,0,0,0,0.0,60,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1145472,1,3,32,1
94741,2,1,184,100,52,100,132,100,92.0,100.0,56.55970297,0.0,94741,0,94741,-1,94741,-1,94741.0,0.0,0.0,0.0,1,1,0,0,40,20,21.11018461,10.5550923,31.66527691,2997.646214,52,132,94.66666667,40.25957443,6055,88686,47370.5,58428.94043,0,0,0,2,3,0,0,0,0.543478261,94.66666667,92.0,40,0,0,0,0.0,100,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,87616,8320,1,2,32,1
0,1,0,436,0,436,-1,436,-1,436.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,436,436,436.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,436.0,436.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
0,1,0,83,0,83,-1,83,-1,83.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,83.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,90816,-1,0,1,32,1
0,0,1,0,83,-1,83,-1,83,0.0,83.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,1,0,0,0,20,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,0.0,0,0,0,0,0.0,83,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,-1,104320,1,0,0,1
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
52112740,76,148,3287,192654,40,40,267,1340,43.25,1301.716216,26.10881077,208.9074443,658498,52021696,1,1,97747,51458661,8779.973333,353889.0884,21618.74373,4243947.978999998,1,6,0,0,1520,2960,1.458376589,2.839996515,4.298373104,3759.944305,40,1340,874.7366071,620.9813601,-10,51454242,233689.417,3445454.249,1,2,0,7,223,0,0,0,58.61089139,874.7366071,43.25,1520,325,8,45005,43642.32028,1301,16410,12,11328605,76,3287,148,192654,52112740,52100000.0,52112740,0.0,51454242,51500000.0,51454242,0.0,2,4194240,934400,147,76,20,1
354329,1,1,52,52,52,52,52,52,52.0,52.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2.822235832,2.822235832,5.644471662999999,293.5125265000001,52,52,52.0,1.0,354329,354329,354329.0,0.0,0,0,0,0,2,0,0,0,1.0,52.0,52.0,20,0,0,0,0.0,52,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,483840,522880,1,1,32,1
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
5207354,15,13,3847,8185,52,52,1390,1390,256.4666667,629.6153846,462.8627329,612.5098691000002,5167003,5166231,2,13,4541129,4584250,369071.6429,430519.25,1202344.396,1310353.042,5,6,0,0,300,260,2.880541634,2.496469416,5.37701105,2310.578463,52,1390,429.7142857,560.1294399,2,4541129,192864.963,870191.4375,1,2,0,11,27,0,0,0,2.127631921,429.7142857,256.4666667,300,334,4,4884,375168.3397,629,3834,4,1387622,15,3847,13,8185,5167003,5167003.0,5167003,0.0,4541129,4541129.0,4541129,0.0,2,4194240,2722560,10,15,32,0
3570130,2,0,80,0,40,-1,40,-1,40.0,0.0,1.0,0.0,3570130,0,3570130,-1,3570130,-1,3570130.0,0.0,0.0,0.0,0,0,0,0,40,0,0.56020369,0.0,0.56020369,22.408147600000003,40,40,40.0,1.0,3570130,3570130,3570130.0,0.0,2,0,0,0,2,0,0,0,0.0,40.0,40.0,40,0,0,0,0.0,0,0,0,0,2,80,0,0,3570130,3570130.0,3570130,0.0,3570130,3570130.0,3570130,0.0,3,88704,-1,0,2,20,0
489255,2,0,166,0,83,-1,83,-1,83.0,0.0,1.0,0.0,489255,0,489255,-1,489255,-1,489255.0,0.0,0.0,0.0,2,0,0,0,40,0,4.08784785,0.0,4.08784785,339.2913716,83,83,83.0,1.0,489255,489255,489255.0,0.0,2,0,0,2,2,0,0,0,0.0,83.0,83.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,471168,-1,0,2,32,1
3004124,34,56,1995,73629,52,52,271,1390,58.67647059,1314.803571,37.54126666,284.7517528,3004124,93560,1,2,2850493,51341,91034.06061,1701.090909,495560.8919,8351.327191,1,3,0,0,680,1120,11.31777517,18.64104145,29.95881661,25173.39497,52,1390,840.2666667000002,652.450098,1,2850493,33754.20225,302026.293,1,2,0,4,89,0,0,0,36.90676692,840.2666667000002,58.67647059,680,780,15,110497,81083.56071,1314,36784,27,11416666,34,1995,56,73629,3004124,3004124.0,3004124,0.0,2850493,2850493.0,2850493,0.0,2,4194240,1853440,55,34,32,1
691133,4,0,239,0,52,-1,83,-1,59.75,0.0,15.48924358,0.0,691133,0,4,-1,656252,-1,230377.6667,0.0,369229.9316,0.0,1,0,0,0,80,0,5.787598046,0.0,5.787598046,345.8089832,52,83,59.75,15.48924358,4,656252,230377.6667,369229.9316,1,0,0,1,4,0,0,0,0.0,59.75,59.75,80,239,4,345,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,5,107008,-1,0,4,32,1
185002,5,3,637,357,52,52,421,245,127.4,119.0,164.163181,109.190201,185002,91642,2,4145,99123,87497,46250.5,45821.0,53675.81086000001,58938.76442000001,1,1,0,0,100,60,27.02673485,16.21604091,43.24277575,5372.914887,52,421,124.25,137.20500819999998,2,81312,26428.85714,37227.28053,1,2,0,2,7,0,0,0,0.56043956,124.25,127.4,100,0,0,0,11922.5,119,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1145472,2,5,32,1
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
2,2,0,80,0,40,-1,40,-1,40.0,0.0,1.0,0.0,2,0,2,-1,2,-1,2.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,1000000.0,40000000.0,40,40,40.0,1.0,2,2,2.0,0.0,0,0,2,0,0,0,0,0,0.0,40.0,40.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,0,-1,0,2,20,1
153297,1,2,52,116,52,52,52,64,52.0,58.0,0.0,8.426149772999999,0,2,-1,2,-1,2,0.0,2.0,0.0,0.0,0,0,0,0,20,40,6.523284865,13.04656973,19.5698546,1095.911857,52,64,56.0,6.892024376,2,153295,76648.5,108394.5198,2,0,0,0,3,0,0,0,2.230769231,56.0,52.0,20,0,0,0,71.0,58,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,24000,522880,1,1,32,1
3875,2,0,104,0,52,-1,52,-1,52.0,0.0,1.0,0.0,3875,0,3875,-1,3875,-1,3875.0,0.0,0.0,0.0,0,0,0,0,40,0,516.1290323,0.0,516.1290323,26838.70968,52,52,52.0,1.0,3875,3875,3875.0,0.0,1,0,0,0,2,0,0,0,0.0,52.0,52.0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,88704,-1,0,2,32,0
1758378,2,0,80,0,40,-1,40,-1,40.0,0.0,1.0,0.0,1758378,0,1758378,-1,1758378,-1,1758378.0,0.0,0.0,0.0,0,0,0,0,40,0,1.137411865,0.0,1.137411865,45.49647459,40,40,40.0,1.0,1758378,1758378,1758378.0,0.0,2,0,0,0,2,0,0,0,0.0,40.0,40.0,40,0,0,0,0.0,0,0,0,0,2,80,0,0,1758378,1758378.0,1758378,0.0,1758378,1758378.0,1758378,0.0,3,92224,-1,0,2,20,1
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
15028004,5,0,300,0,60,-1,60,-1,60.0,0.0,0.5,0.0,15028004,0,1017751,-1,8019875,-1,3757001.0,0.0,3103628.082,0.0,0,0,0,0,100,0,0.332712182,0.0,0.332712182,19.96273091,60,60,60.0,0.5,1017751,8019875,3757001.0,3103628.082,0,5,0,0,0,0,0,0,0.0,60.0,60.0,100,0,0,0,0.0,0,0,0,0,1,75,0,0,1017751,3757001.0,8019875,3103628.082,1017751,3757001.0,8019875,3103628.082,6,4194240,-1,0,5,40,1
1498,1,1,72,112,72,112,72,112,72.0,112.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,667.5567423,667.5567423,1335.113485,122830.4406,72,112,92.0,28.26658805,1498,1498,1498.0,0.0,0,0,0,0,0,0,0,0,1.5555555559999998,92.0,72.0,20,0,0,0,0.0,112,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,1
660867,2,1,116,64,52,64,64,64,58.0,64.0,8.426149772999999,0.0,660867,0,660867,-1,660867,-1,660867.0,0.0,0.0,0.0,1,1,0,0,40,20,3.026327536,1.513163768,4.539491305,272.3694783,52,64,60.0,6.892024376,283696,377171,330433.5,66096.80636,0,0,0,2,3,0,0,0,0.551724138,60.0,58.0,40,0,0,0,0.0,64,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,87040,150272,1,2,32,1
0,1,0,356,0,356,-1,356,-1,356.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,356,356,356.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,356.0,356.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
181752,2,2,1130,359,52,52,1078,307,565.0,179.5,725.4908682999999,180.3094562,181752,63799,181752,63799,181752,63799,181752.0,63799.0,0.0,0.0,1,1,0,0,40,40,11.00400546,11.00400546,22.00801092,8192.482063,52,1078,372.25,485.6129289,13607,104346,60584.0,45454.85341,0,0,0,2,4,0,0,0,0.317699115,372.25,565.0,40,0,0,0,32511.5,179,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,191616,32768,1,2,32,0
2,2,0,135,0,52,-1,83,-1,67.5,0.0,21.89748844,0.0,2,0,2,-1,2,-1,2.0,0.0,0.0,0.0,1,0,0,0,40,0,1000000.0,0.0,1000000.0,67500000.0,52,83,67.5,21.89748844,2,2,2.0,0.0,1,0,0,1,2,0,0,0,0.0,67.5,67.5,40,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,3,104576,-1,0,2,32,1
55040751,12,6,3000,1278,52,213,448,213,250.0,213.0,206.8040355,0.447213596,55040751,55000695,38744,10982860,10988128,11025319,5003704.636,11000000.0,5701755.301,16025.96533,6,6,0,0,240,120,0.218020281,0.109010141,0.327030422,77.72423018,52,448,237.6666667,167.3184706,1908,10988128,3237691.235,5137492.885,0,0,0,12,18,0,0,0,0.426,237.6666667,250.0,240,0,0,0,-0.2,213,0,0,0,2,600,1,255,10980879,11000000.0,11035127,21969.56407,10942131,11000000.0,10988128,18803.47122,2,262208,10624,6,12,32,1
0,1,0,422,0,422,-1,422,-1,422.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,422,422,422.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,422.0,422.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
0,1,0,365,0,365,-1,365,-1,365.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,365,365,365.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,365.0,365.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
122263204,10,9,1671,4480,52,40,489,1390,167.1,497.7777778,167.38707639999996,560.6198082999998,555373,122160767,2,118,114124,121710093,61708.11111000001,15300000.0,58247.67095,43000000.0,4,4,0,0,200,180,0.081790757,0.073611681,0.155402438,50.30949459,40,1390,323.7368421,427.1668087000001,2,121707831,6792400.222,28700000.0,0,2,1,8,18,0,0,0,2.6810293240000003,323.7368421,167.1,200,0,0,0,314294.5694,497,0,0,0,10,1671,9,4480,122263204,122000000.0,122263204,0.0,121707831,122000000.0,121707831,0.0,2,4194240,524288,8,10,32,1
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
59944382,6,3,2756,436,52,52,1078,307,459.33333330000005,145.33333330000005,487.1673908,140.5625602,59944382,175032,2,51789,59524880,123243,12000000.0,87516.0,26600000.0,50525.60793,4,2,0,0,120,60,0.100092783,0.050046391,0.150139174,53.24936038,52,1078,354.6666667,421.806976,2,59524880,7493047.75,21000000.0,0,0,0,6,9,0,0,0,0.15820029,354.6666667,459.33333330000005,120,0,0,0,19757.83333,145,0,0,0,6,2756,3,436,59941506,59900000.0,59941506,0.0,59524880,59500000.0,59524880,0.0,3,164800,32768,2,6,32,0
0,1,0,83,0,83,-1,83,-1,83.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,83.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,101696,-1,0,1,32,1
686757,12,12,1235,6615,52,52,329,1064,102.9166667,551.25,90.9944637,489.2682152,686757,487573,3,7,157623,199844,62432.45455,44324.81818,59227.16152,76205.37767999999,4,4,0,0,240,240,17.47342947,17.47342947,34.94685893,11430.53511,52,1064,327.0833333,413.3802773,3,143994,29859.0,47952.65529,1,2,0,8,23,0,0,0,5.356275304,327.0833333,102.9166667,240,334,4,3988,239383.3864,551,5154,7,1788341,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1145472,10,12,32,1
0,1,0,420,0,420,-1,420,-1,420.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,420,420,420.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,420.0,420.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
59993156,47,57,8670,13114,52,52,533,515,184.4680851,230.0701754,206.7742259,200.6463093,59958009,59993156,2,10,4903379,4976305,1303434.978,1071306.357,2133936.277,2021804.058,25,31,0,0,940,1140,0.7834226959999999,0.950108376,1.733531071,363.1080852,52,533,209.4615385,203.7232762,2,4903379,582457.8252,1559495.671,0,0,0,56,104,0,0,0,1.5125720880000002,209.4615385,184.4680851,940,0,0,0,40258.94142,230,1040,4,19649,3,722,4,1092,4931621,4994469.75,5008749,20343.90685,4795757,4855589.6669999985,4903379,35561.80511,2,422592,105408,31,47,32,0
59987154,43,58,8474,13229,52,52,533,515,197.0697674,228.0862069,211.9468594,199.2301662,59979387,59977430,2,8,4894123,4971164,1428080.6430000004,1052235.614,2185498.597,2004233.947,25,33,0,0,860,1160,0.716820138,0.966873674,1.6836938119999998,361.7941268,52,533,214.8811881,204.2777417,2,4894123,599871.54,1574451.64,0,0,0,58,101,0,0,0,1.561128157,214.8811881,197.0697674,860,0,0,0,39692.6591,228,1089,4,16582,3,706,4,1102,4929647,4992179.8330000015,5017632,25054.46417,4666129,4841306.5830000015,4894123,62439.23977000001,2,522880,105792,32,43,32,1
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
3189,1,1,52,52,52,52,52,52,52.0,52.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,313.5779241,313.5779241,627.1558482,32612.104110000004,52,52,52.0,1.0,3189,3189,3189.0,0.0,1,0,0,0,2,0,0,0,1.0,52.0,52.0,20,0,0,0,0.0,52,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4480,87616,1,1,32,1
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
0,1,0,83,0,83,-1,83,-1,83.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1,0,0,0,20,0,0.0,0.0,0.0,0.0,83,83,83.0,0.0,-1,-1,0.0,0.0,0,0,0,1,1,0,0,0,0.0,83.0,83.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,101696,-1,0,1,32,1
51726384,16,0,2656,0,166,-1,166,-1,166.0,0.0,0.25819889,0.0,51726384,0,2,-1,17600132,-1,3448425.6,0.0,6090041.076,0.0,0,0,0,0,320,0,0.309319901,0.0,0.309319901,51.34710364,166,166,166.0,0.25819889,2,17600132,3448425.6,6090041.076,0,0,0,0,0,0,0,0,0.0,166.0,166.0,320,0,0,0,0.0,0,0,0,0,2,379,0,0,1039125,7389483.429,18412633,7924653.626,1039125,6969288.0,17600132,7696696.186000002,17,0,-1,0,16,0,1
34,1,1,56,56,56,56,56,56,56.0,56.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,29411.764710000003,29411.764710000003,58823.52941,3294117.647,56,56,56.0,1.0,34,34,34.0,0.0,0,0,0,0,0,0,0,0,1.0,56.0,56.0,20,0,0,0,0.0,56,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,0
1008,1,1,64,122,64,122,64,122,64.0,122.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,992.0634921,992.0634921,1984.126984,184523.8095,64,122,93.0,41.0,1008,1008,1008.0,0.0,0,0,0,0,0,0,0,0,1.90625,93.0,64.0,20,0,0,0,0.0,122,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,1
11779385,2,0,80,0,40,-1,40,-1,40.0,0.0,1.0,0.0,11779385,0,11779385,-1,11779385,-1,11800000.0,0.0,0.0,0.0,0,0,0,0,40,0,0.16978815100000005,0.0,0.16978815100000005,6.791526042999999,40,40,40.0,1.0,11779385,11779385,11800000.0,0.0,2,0,0,0,2,0,0,0,0.0,40.0,40.0,40,0,0,0,0.0,0,0,0,0,2,80,0,0,11779385,11800000.0,11779385,0.0,11779385,11800000.0,11779385,0.0,3,88704,-1,0,2,20,0
0,1,0,436,0,436,-1,436,-1,436.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,436,436,436.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,436.0,436.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
70557,3,3,268,164,52,52,156,60,89.33333333,54.66666667,57.86910517,4.564354646,36128,36464,2,13,36126,36451,18064.0,18232.0,25543.52534,25765.55687,1,0,0,0,60,60,42.51881458,42.51881458,85.03762915,6122.709299,52,156,72.0,41.33521501,2,34416,14111.4,18406.98859,1,2,0,1,5,0,0,0,0.611940299,72.0,89.33333333,60,0,0,0,20.83333333,54,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1718208,2,3,32,1
7922,1,1,52,52,52,52,52,52,52.0,52.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,126.23074979999998,126.23074979999998,252.4614996,13127.99798,52,52,52.0,1.0,7922,7922,7922.0,0.0,1,0,0,0,2,0,0,0,1.0,52.0,52.0,20,0,0,0,0.0,52,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,17152,264320,1,1,32,0
74572,3,3,268,164,52,52,156,60,89.33333333,54.66666667,57.86910517,4.564354646,40750,40033,3124,253,37626,39780,20375.0,20016.5,24396.59814,27949.80972,1,0,0,0,60,60,40.22957678,40.22957678,80.45915357,5793.059057,52,156,72.0,41.33521501,253,34539,14914.4,17514.112869999994,1,2,0,1,5,0,0,0,0.611940299,72.0,89.33333333,60,0,0,0,20.83333333,54,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,4194240,1718208,2,3,32,1
34,1,1,73,111,73,111,73,111,73.0,111.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,29411.764710000003,29411.764710000003,58823.52941,5411764.706,73,111,92.0,26.85144316,34,34,34.0,0.0,0,0,0,0,0,0,0,0,1.520547945,92.0,73.0,20,0,0,0,0.0,111,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,1
33100,1,1,71,414,71,414,71,414,71.0,414.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30.21148036,30.21148036,60.42296073,14652.567980000002,71,414,242.5,242.5355644,33100,33100,33100.0,0.0,0,0,0,0,0,0,0,0,5.830985916,242.5,71.0,20,0,0,0,0.0,414,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,0,0,1,0,1
0,1,0,408,0,408,-1,408,-1,408.0,0.0,0.0,0.0,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,408,408,408.0,0.0,-1,-1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,408.0,408.0,20,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,2,0,-1,0,1,0,1
